DocumentUrl	Title	GitHubUrl
library/optparse.html#defining-options	36.1.3.3. オプションの定義	
library/optparse.html#option-attributes	36.1.3.4. オプション属性	
library/optparse.html#standard-option-actions	36.1.3.5. 標準的なオプション・アクション	
library/optparse.html#standard-option-types	36.1.3.6. 標準のオプション型	
library/optparse.html#parsing-arguments	36.1.3.7. 引数を解析する	
library/optparse.html#querying-and-manipulating-your-option-parser	36.1.3.8. オプション解析器への問い合わせと操作	
library/optparse.html#conflicts-between-options	36.1.3.9. オプション間の衝突	
library/optparse.html#cleanup	36.1.3.10. クリーンアップ	
library/optparse.html#other-methods	36.1.3.11. その他のメソッド	
library/optparse.html#option-callbacks	36.1.4. オプション処理コールバック	
library/optparse.html#defining-a-callback-option	36.1.4.1. callbackオプションの定義	
library/optparse.html#how-callbacks-are-called	36.1.4.2. コールバック関数はどのように呼び出されるか	
library/optparse.html#raising-errors-in-a-callback	36.1.4.3. コールバック中で例外を送出する	
library/optparse.html#callback-example-1-trivial-callback	36.1.4.4. コールバックの例 1: ありふれたコールバック	
library/optparse.html#callback-example-2-check-option-order	36.1.4.5. コールバックの例 2: オプションの順番をチェックする	
library/optparse.html#callback-example-3-check-option-order-generalized	36.1.4.6. コールバックの例 3: オプションの順番をチェックする (汎用的)	
library/optparse.html#callback-example-4-check-arbitrary-condition	36.1.4.7. コールバックの例 4: 任意の条件をチェックする	
library/optparse.html#callback-example-5-fixed-arguments	36.1.4.8. コールバックの例5: 固定引数	
library/optparse.html#callback-example-6-variable-arguments	36.1.4.9. コールバックの例6: 可変個の引数	
library/optparse.html#extending-optparse	36.1.5.optparseの拡張	
library/optparse.html#adding-new-types	36.1.5.1. 新しい型の追加	
library/optparse.html#adding-new-actions	36.1.5.2. 新しいアクションの追加	
library/imp.html	36.2.imp—import内部へのアクセス	
library/imp.html#examples	36.2.1. 使用例	
library/undoc.html	37. ドキュメント化されていないモジュール	
library/undoc.html#platform-specific-modules	37.1. プラットフォーム固有のモジュール	
extending/index.html	Python インタプリタの拡張と埋め込み	
extending/index.html#recommended-third-party-tools	おすすめのサードパーティツール	
extending/index.html#creating-extensions-without-third-party-tools	サードパーティツールなしで拡張を作る	
extending/extending.html	1. C や C++ による Python の拡張	
extending/extending.html#a-simple-example	1.1. 簡単な例	
extending/extending.html#intermezzo-errors-and-exceptions	1.2. 幕間小話: エラーと例外	
extending/extending.html#back-to-the-example	1.3. 例に戻る	
extending/extending.html#the-module-s-method-table-and-initialization-function	1.4. モジュールのメソッドテーブルと初期化関数	
extending/extending.html#compilation-and-linkage	1.5. コンパイルとリンク	
extending/extending.html#calling-python-functions-from-c	1.6. C から Python 関数を呼び出す	
extending/extending.html#extracting-parameters-in-extension-functions	1.7. 拡張モジュール関数でのパラメタ展開	
extending/extending.html#keyword-parameters-for-extension-functions	1.8. 拡張モジュール関数のキーワードパラメタ	
extending/extending.html#building-arbitrary-values	1.9. 任意の値を構築する	
extending/extending.html#reference-counts	1.10. 参照カウント法	
extending/extending.html#reference-counting-in-python	1.10.1. Python における参照カウント法	
extending/extending.html#ownership-rules	1.10.2. 所有権にまつわる規則	
extending/extending.html#thin-ice	1.10.3. 薄氷	
extending/extending.html#null-pointers	1.10.4. NULL ポインタ	
extending/extending.html#writing-extensions-in-c	1.11. C++での拡張モジュール作成	
extending/extending.html#providing-a-c-api-for-an-extension-module	1.12. 拡張モジュールに C API を提供する	
extending/newtypes.html	2. 新しい型を定義する	
extending/newtypes.html#the-basics	2.1. 基本的なこと	
extending/newtypes.html#adding-data-and-methods-to-the-basic-example	2.1.1. 基本のサンプルにデータとメソッドを追加する	
extending/newtypes.html#providing-finer-control-over-data-attributes	2.1.2. データ属性をこまかく制御する	
extending/newtypes.html#supporting-cyclic-garbage-collection	2.1.3. 循環ガベージコレクションをサポートする	
extending/newtypes.html#subclassing-other-types	2.1.4. 他の型のサブクラスを作る	
extending/newtypes.html#type-methods	2.2. タイプメソッド	
extending/newtypes.html#finalization-and-de-allocation	2.2.1. ファイナライズとメモリ解放	
extending/newtypes.html#object-presentation	2.2.2. オブジェクト表現	
extending/newtypes.html#attribute-management	2.2.3. 属性を管理する	
extending/newtypes.html#generic-attribute-management	2.2.3.1. 総称的な属性を管理する	
extending/newtypes.html#type-specific-attribute-management	2.2.3.2. 特定の型に特化した属性の管理	
extending/newtypes.html#object-comparison	2.2.4. オブジェクトの比較	
extending/newtypes.html#abstract-protocol-support	2.2.5. 抽象的なプロトコルのサポート	
extending/newtypes.html#weak-reference-support	2.2.6. 弱参照(Weak Reference)のサポート	
extending/newtypes.html#more-suggestions	2.2.7. その他いろいろ	
extending/building.html	3. C および C++ 拡張のビルド	
extending/building.html#building-c-and-c-extensions-with-distutils	3.1. distutils による C および C++ 拡張モジュールのビルド	
extending/building.html#distributing-your-extension-modules	3.2. 拡張モジュールの配布	
extending/windows.html	4. Windows 上での C および C++ 拡張モジュールのビルド	
extending/windows.html#a-cookbook-approach	4.1. 型どおりのアプローチ	
extending/windows.html#differences-between-unix-and-windows	4.2. Unix と Windows の相違点	
extending/windows.html#using-dlls-in-practice	4.3. DLL 使用の実際	
extending/index.html#embedding-the-cpython-runtime-in-a-larger-application	大規模なアプリケーションへの Python ランライムの埋め込み	
extending/embedding.html	1. 他のアプリケーションへの Python の埋め込み	
extending/embedding.html#very-high-level-embedding	1.1. 高水準の埋め込み	
extending/embedding.html#beyond-very-high-level-embedding-an-overview	1.2. 超高水準の埋め込みから踏み出す: 概要	
extending/embedding.html#pure-embedding	1.3. 純粋な埋め込み	
extending/embedding.html#extending-embedded-python	1.4. 埋め込まれた Python の拡張	
extending/embedding.html#embedding-python-in-c	1.5. C++による Python の埋め込み	
extending/embedding.html#compiling-and-linking-under-unix-like-systems	1.6. Unix 系システムにおけるコンパイルとリンク	
c-api/index.html	Python/C API リファレンスマニュアル	
c-api/intro.html	はじめに	
c-api/intro.html#include-files	インクルードファイル	
c-api/intro.html#objects-types-and-reference-counts	オブジェクト、型および参照カウント	
c-api/intro.html#reference-counts	参照カウント法	
c-api/intro.html#reference-count-details	参照カウントの詳細	
c-api/intro.html#types	型	
c-api/intro.html#exceptions	例外	
c-api/intro.html#embedding-python	Python の埋め込み	
c-api/intro.html#debugging-builds	デバッグ版ビルド (Debugging Builds)	
c-api/stable.html	安定 ABI (Stable Appliction Binary Interface)	
c-api/veryhigh.html	超高水準レイヤ	
c-api/refcounting.html	参照カウント	
c-api/exceptions.html	例外処理	
c-api/exceptions.html#printing-and-clearing	出力とクリア	
c-api/exceptions.html#raising-exceptions	例外の送出	
c-api/exceptions.html#issuing-warnings	警告	
c-api/exceptions.html#querying-the-error-indicator	エラーインジケータの問い合わせ	
c-api/exceptions.html#signal-handling	シグナルハンドリング	
c-api/exceptions.html#exception-classes	例外クラス	
c-api/exceptions.html#exception-objects	例外オブジェクト	
c-api/exceptions.html#unicode-exception-objects	Unicode 例外オブジェクト	
c-api/exceptions.html#recursion-control	再帰の管理	
c-api/exceptions.html#standard-exceptions	標準例外	
c-api/exceptions.html#standard-warning-categories	Standard Warning Categories	
c-api/utilities.html	ユーティリティ	
c-api/sys.html	オペレーティングシステム関連のユーティリティ	
c-api/sys.html#system-functions	システム関数	
c-api/sys.html#process-control	プロセス制御	
c-api/import.html	モジュールのインポート	
c-api/marshal.html	データ整列化 (data marshalling) のサポート	
c-api/arg.html	引数の解釈と値の構築	
c-api/arg.html#parsing-arguments	引数を解析する	
c-api/arg.html#strings-and-buffers	文字列とバッファ	
c-api/arg.html#numbers	数	
c-api/arg.html#other-objects	その他のオブジェクト	
c-api/arg.html#api-functions	API 関数	
c-api/arg.html#building-values	値の構築	
c-api/conversion.html	文字列の変換と書式化	
c-api/reflection.html	リフレクション	
c-api/codec.html	codec レジストリとサポート関数	
c-api/codec.html#codec-lookup-api	コーデック検索API	
c-api/codec.html#registry-api-for-unicode-encoding-error-handlers	Unicode エラーハンドラ用レジストリ API	
c-api/abstract.html	抽象オブジェクトレイヤ (abstract objects layer)	
c-api/object.html	オブジェクトプロトコル (object protocol)	
c-api/number.html	数値型プロトコル (number protocol)	
c-api/sequence.html	シーケンス型プロトコル (sequence protocol)	
c-api/mapping.html	マップ型プロトコル (mapping protocol)	
c-api/iter.html	イテレータプロトコル (iterator protocol)	
c-api/buffer.html	バッファプロトコル (buffer Protocol)	
c-api/buffer.html#buffer-structure	buffer 構造体	
c-api/buffer.html#buffer-request-types	バッファリクエストのタイプ	
c-api/buffer.html#request-independent-fields	リクエストに依存しないフィールド	
c-api/buffer.html#readonly-format	readonly, format	
c-api/buffer.html#shape-strides-suboffsets	shape, strides, suboffsets	
c-api/buffer.html#contiguity-requests	隣接性のリクエスト	
c-api/buffer.html#compound-requests	複合リクエスト	
c-api/buffer.html#complex-arrays	複雑な配列	
c-api/buffer.html#numpy-style-shape-and-strides	NumPy スタイル: shape, strides	
c-api/buffer.html#pil-style-shape-strides-and-suboffsets	PIL スタイル: shape, strides, suboffsets	
c-api/buffer.html#buffer-related-functions	バッファ関連の関数	
c-api/objbuffer.html	古いバッファプロトコル	
c-api/concrete.html	具象オブジェクト (concrete object) レイヤ	
c-api/concrete.html#fundamental-objects	基本オブジェクト (fundamental object)	
c-api/type.html	型オブジェクト	
c-api/none.html	Noneオブジェクト	
c-api/concrete.html#numeric-objects	数値型オブジェクト (numeric object)	
c-api/long.html	整数型オブジェクト (integer object)	
c-api/bool.html	Boolean オブジェクト	
c-api/float.html	浮動小数点型オブジェクト (floating point object)	
c-api/complex.html	複素数オブジェクト (complex number object)	
c-api/complex.html#complex-numbers-as-c-structures	C 構造体としての複素数	
c-api/complex.html#complex-numbers-as-python-objects	Python オブジェクトとしての複素数型	
c-api/concrete.html#sequence-objects	シーケンスオブジェクト (sequence object)	
c-api/bytes.html	バイトオブジェクト	
c-api/bytearray.html	bytearray オブジェクト	
c-api/bytearray.html#type-check-macros	型チェックマクロ	
c-api/bytearray.html#direct-api-functions	ダイレクト API 関数	
c-api/bytearray.html#macros	マクロ	
c-api/unicode.html	Unicode オブジェクトと codec	
c-api/unicode.html#unicode-objects	Unicode オブジェクト	
c-api/unicode.html#unicode-type	Unicode 型	
c-api/unicode.html#unicode-character-properties	Unicode 文字プロパティ	
c-api/unicode.html#creating-and-accessing-unicode-strings	Unicode 文字列の生成とアクセス	
c-api/unicode.html#deprecated-py-unicode-apis	廃止予定の Py_UNICODE API群	
c-api/unicode.html#locale-encoding	ロケールエンコーディング	
c-api/unicode.html#file-system-encoding	ファイルシステムエンコーディング	
c-api/unicode.html#wchar-t-support	wchar_t サポート	
c-api/unicode.html#built-in-codecs	組み込み codec (built-in codec)	
c-api/unicode.html#generic-codecs	汎用 codec	
c-api/unicode.html#utf-8-codecs	UTF-8 Codecs	
c-api/unicode.html#utf-32-codecs	UTF-32 Codecs	
c-api/unicode.html#utf-16-codecs	UTF-16 Codecs	
c-api/unicode.html#utf-7-codecs	UTF-7 Codecs	
c-api/unicode.html#unicode-escape-codecs	Unicode-Escape Codecs	
c-api/unicode.html#raw-unicode-escape-codecs	Raw-Unicode-Escape Codecs	
c-api/unicode.html#latin-1-codecs	Latin-1 Codecs	
c-api/unicode.html#ascii-codecs	ASCII Codecs	
c-api/unicode.html#character-map-codecs	Character Map Codecs	
c-api/unicode.html#mbcs-codecs-for-windows	Windows 用の MBCS codec	
c-api/unicode.html#methods-slots	メソッドとスロット	
c-api/unicode.html#methods-and-slot-functions	メソッドおよびスロット関数 (slot function)	
c-api/tuple.html	タプルオブジェクト (tuple object)	
c-api/tuple.html#struct-sequence-objects	Struct Sequence オブジェクト	
c-api/list.html	リストオブジェクト	
c-api/concrete.html#container-objects	Container オブジェクト	
c-api/dict.html	辞書オブジェクト (dictionary object)	
c-api/set.html	Set オブジェクト	
c-api/concrete.html#function-objects	Function オブジェクト	
c-api/function.html	Function オブジェクト	
c-api/method.html	インスタンスメソッドオブジェクト(Instance Method Objects)	
c-api/method.html#method-objects	メソッドオブジェクト	
c-api/cell.html	セルオブジェクト (cell object)	
c-api/code.html	コードオブジェクト	
c-api/concrete.html#other-objects	その他のオブジェクト	
c-api/file.html	ファイルオブジェクト	
c-api/module.html	モジュールオブジェクト (module object)	
c-api/module.html#initializing-c-modules	Cモジュールの初期化	
c-api/module.html#single-phase-initialization	一段階初期化	
c-api/module.html#multi-phase-initialization	多段階初期化	
c-api/module.html#low-level-module-creation-functions	低水準モジュール作成関数	
c-api/module.html#support-functions	サポート関数	
c-api/module.html#module-lookup	モジュール検索	
c-api/iterator.html	イテレータオブジェクト (iterator object)	
c-api/descriptor.html	デスクリプタオブジェクト (descriptor object)	
c-api/slice.html	スライスオブジェクト (slice object)	
c-api/slice.html#ellipsis-object	Ellipsis Object	
c-api/memoryview.html	memoryview オブジェクト	
c-api/weakref.html	弱参照オブジェクト	
c-api/capsule.html	カプセル	
c-api/gen.html	ジェネレータオブジェクト	
c-api/coro.html	コルーチンオブジェクト	
c-api/datetime.html	DateTime オブジェクト	
c-api/init.html	初期化 (initialization)、終了処理 (finalization)、スレッド	
c-api/init.html#initializing-and-finalizing-the-interpreter	インタプリタの初期化と終了処理	
c-api/init.html#process-wide-parameters	プロセスワイドのパラメータ	
c-api/init.html#thread-state-and-the-global-interpreter-lock	スレッド状態 (thread state) とグローバルインタプリタロック (global interpreter lock)	
c-api/init.html#releasing-the-gil-from-extension-code	拡張コード内で GIL を解放する	
c-api/init.html#non-python-created-threads	Python 以外で作られたスレッド	
c-api/init.html#high-level-api	高レベルAPI	
c-api/init.html#low-level-api	低レベルAPI	
c-api/init.html#sub-interpreter-support	サブインタプリタサポート	
c-api/init.html#bugs-and-caveats	バグと注意事項	
c-api/init.html#asynchronous-notifications	非同期通知	
c-api/init.html#profiling-and-tracing	プロファイルとトレース (profiling and tracing)	
c-api/init.html#advanced-debugger-support	高度なデバッガサポート (advanced debugger support)	
c-api/memory.html	メモリ管理	
c-api/memory.html#overview	概要	
c-api/memory.html#raw-memory-interface	生メモリインタフェース	
c-api/memory.html#memory-interface	メモリインタフェース	
c-api/memory.html#customize-memory-allocators	メモリアロケータをカスタマイズする	
c-api/memory.html#the-pymalloc-allocator	pymalloc アロケータ	
c-api/memory.html#customize-pymalloc-arena-allocator	pymalloc アリーナアロケータのカスタマイズ	
c-api/memory.html#examples	使用例	
c-api/objimpl.html	オブジェクト実装サポート (object implementation support)	
c-api/allocation.html	オブジェクトをヒープ上にメモリ確保する	
c-api/structures.html	共通のオブジェクト構造体 (common object structure)	
c-api/typeobj.html	型オブジェクト	
c-api/typeobj.html#number-object-structures	数値オブジェクト構造体	
c-api/typeobj.html#mapping-object-structures	マップオブジェクト構造体	
c-api/typeobj.html#sequence-object-structures	シーケンスオブジェクト構造体	
c-api/typeobj.html#buffer-object-structures	バッファオブジェクト構造体 (buffer object structure)	
c-api/typeobj.html#async-object-structures	async オブジェクト構造体	
c-api/gcsupport.html	循環参照ガベージコレクションをサポートする	
c-api/apiabiversion.html	API と ABI のバージョニング	
distributing/index.html	Python モジュールの配布	
distributing/index.html#key-terms	重要用語集	
distributing/index.html#open-source-licensing-and-collaboration	オープンソースライセンス化とコラボレーション	
distributing/index.html#installing-the-tools	ツールのインストール	
distributing/index.html#reading-the-guide	ガイドを読む	
distributing/index.html#how-do-i	どうすればいいの...？	
distributing/index.html#choose-a-name-for-my-project	... 私のプロジェクトの名前はどう選べばいいですか?	
distributing/index.html#create-and-distribute-binary-extensions	... バイナリの拡張を作って配布したいのですが?	
installing/index.html	Python モジュールのインストール	
installing/index.html#key-terms	重要用語集	
installing/index.html#basic-usage	基本的な使い方	
installing/index.html#how-do-i	どうすればいいの...？	
installing/index.html#install-pip-in-versions-of-python-prior-to-python-3-4	... pip を 3.4 より前のバージョンの Python でインストールするには？	
installing/index.html#install-packages-just-for-the-current-user	... パッケージを現在のユーザ用のみにインストールするには？	
installing/index.html#install-scientific-python-packages	... 科学技術計算用の Python パッケージをインストールするには？	
installing/index.html#work-with-multiple-versions-of-python-installed-in-parallel	... インストールされた複数のバージョンの Python を並行して使うには？	
installing/index.html#common-installation-issues	よくあるインストールに関する問題	
installing/index.html#installing-into-the-system-python-on-linux	Linux で、システムの Python 内にインストールする	
installing/index.html#installing-binary-extensions	バイナリの拡張のインストール	
howto/index.html	Python HOWTO	
howto/pyporting.html	Python 2 から Python 3 への移植	
howto/pyporting.html#the-short-explanation	短い説明	
howto/pyporting.html#details	詳細	
howto/pyporting.html#drop-support-for-python-2-6-and-older	Python 2.6 とそれ以前のサポートを落とす	
howto/pyporting.html#make-sure-you-specify-the-proper-version-support-in-your-setup-py-file	あなたのsetup.pyファイルに、相応しいサポートバージョンを明記することを忘れないこと	
howto/pyporting.html#have-good-test-coverage	良いテストカバレッジを確保する。	
howto/pyporting.html#learn-the-differences-between-python-2-3	Python 2 と 3 の違いを学びましょう。	
howto/pyporting.html#update-your-code	コードをアップデートする。	
howto/pyporting.html#division	除算	
howto/pyporting.html#text-versus-binary-data	テキスト対バイナリデータ	
howto/pyporting.html#use-feature-detection-instead-of-version-detection	バージョン検出ではなく機能検出を使う	
howto/pyporting.html#prevent-compatibility-regressions	互換性オプション	
howto/pyporting.html#check-which-dependencies-block-your-transition	どの依存性があなたの移行を阻んでいるのかチェックする	
howto/pyporting.html#update-your-setup-py-file-to-denote-python-3-compatibility	あなたのsetup.pyファイルを更新して Python 3 互換を謳う	
howto/pyporting.html#use-continuous-integration-to-stay-compatible	継続的インテグレーションを使って互換性を維持し続ける。	
howto/pyporting.html#consider-using-optional-static-type-checking	Consider using optional static type checking	
howto/cporting.html	Python 3 への拡張モジュール移植	
howto/cporting.html#conditional-compilation	条件コンパイル	
howto/cporting.html#changes-to-object-apis	オブジェクト API の変更	
howto/cporting.html#str-unicode-unification	str/unicode の統合	
howto/cporting.html#long-int-unification	long/int の統合	
howto/cporting.html#module-initialization-and-state	モジュールの初期化と状態情報	
howto/cporting.html#cobject-replaced-with-capsule	CObject の Capsule への変更	
howto/cporting.html#other-options	その他のオプション	
howto/curses.html	Python で Curses プログラミング	
howto/curses.html#what-is-curses	curses ってなに?	
howto/curses.html#the-python-curses-module	Python の curses module	
howto/curses.html#starting-and-ending-a-curses-application	curses アプリケーションの起動と終了	
howto/curses.html#windows-and-pads	ウィンドウとパッド	
howto/curses.html#displaying-text	テキストの表示	
howto/curses.html#attributes-and-color	属性とカラー	
howto/curses.html#user-input	ユーザ入力	
howto/curses.html#for-more-information	より多くの情報	
howto/descriptor.html	デスクリプタ HowTo ガイド	
howto/descriptor.html#abstract	概要	
howto/descriptor.html#definition-and-introduction	定義と導入	
howto/descriptor.html#descriptor-protocol	デスクリプタプロトコル	
howto/descriptor.html#invoking-descriptors	デスクリプタの呼び出し	
howto/descriptor.html#descriptor-example	デスクリプタの例	
howto/descriptor.html#properties	プロパティ	
howto/descriptor.html#functions-and-methods	関数とメソッド	
howto/descriptor.html#static-methods-and-class-methods	静的メソッドとクラスメソッド	
howto/functional.html	関数型プログラミング HOWTO	
howto/functional.html#introduction	はじめに	
howto/functional.html#formal-provability	形式的証明可能性	
howto/functional.html#modularity	モジュラー性	
howto/functional.html#ease-of-debugging-and-testing	デバグやテストの簡単さ	
howto/functional.html#composability	結合性	
howto/functional.html#iterators	イテレータ (iterator)	
howto/functional.html#data-types-that-support-iterators	イテレータ対応のデータ型	
howto/functional.html#generator-expressions-and-list-comprehensions	ジェネレータ式とリスト内包表記	
howto/functional.html#generators	ジェネレータ (generator)	
howto/functional.html#passing-values-into-a-generator	ジェネレータに値を渡す	
howto/functional.html#built-in-functions	組み込み関数 (built-in function)	
howto/functional.html#the-itertools-module	itertools モジュール	
howto/functional.html#creating-new-iterators	新しいイテレータを作る	
howto/functional.html#calling-functions-on-elements	要素に対して関数を呼ぶ	
howto/functional.html#selecting-elements	要素を選択する	
howto/functional.html#combinatoric-functions	組合せ関数	
howto/functional.html#grouping-elements	要素をグループ分けする	
howto/functional.html#the-functools-module	functools モジュール	
howto/functional.html#the-operator-module	operator モジュール	
howto/functional.html#small-functions-and-the-lambda-expression	小さな関数とラムダ式	
howto/functional.html#revision-history-and-acknowledgements	更新履歴と謝辞	
howto/functional.html#references	参考資料	
howto/functional.html#general	一般論	
howto/functional.html#python-specific	Python 特有の話	
howto/functional.html#python-documentation	Python 文書	
howto/logging.html	Logging HOWTO	
howto/logging.html#basic-logging-tutorial	基本 logging チュートリアル	
howto/logging.html#when-to-use-logging	logging を使うとき	
howto/logging.html#a-simple-example	簡単な例	
howto/logging.html#logging-to-a-file	ファイルへの logging	
howto/logging.html#logging-from-multiple-modules	複数のモジュールからのロギング	
howto/logging.html#logging-variable-data	変数データのロギング	
howto/logging.html#changing-the-format-of-displayed-messages	表示されるメッセージのフォーマットの変更	
howto/logging.html#displaying-the-date-time-in-messages	メッセージ内での日付と時刻の表示	
howto/logging.html#next-steps	次のステップ	
howto/logging.html#advanced-logging-tutorial	上級ロギングチュートリアル	
howto/logging.html#logging-flow	Logging Flow	
howto/logging.html#loggers	ロガー	
howto/logging.html#handlers	ハンドラ	
howto/logging.html#formatters	フォーマッタ	
howto/logging.html#configuring-logging	ロギングの環境設定	
howto/logging.html#what-happens-if-no-configuration-is-provided	環境設定が与えられないとどうなるか	
howto/logging.html#configuring-logging-for-a-library	ライブラリのためのロギングの設定	
howto/logging.html#logging-levels	ロギングレベル	
howto/logging.html#custom-levels	カスタムレベル	
howto/logging.html#useful-handlers	便利なハンドラ	
howto/logging.html#exceptions-raised-during-logging	ログ記録中に発生する例外	
howto/logging.html#using-arbitrary-objects-as-messages	任意のオブジェクトをメッセージに使用する	
howto/logging.html#optimization	最適化	
howto/logging-cookbook.html	Logging クックブック	
howto/logging-cookbook.html#using-logging-in-multiple-modules	複数のモジュールで logging を使う	
howto/logging-cookbook.html#logging-from-multiple-threads	複数のスレッドからのロギング	
howto/logging-cookbook.html#multiple-handlers-and-formatters	複数の handler と formatter	
howto/logging-cookbook.html#logging-to-multiple-destinations	複数の出力先にログを出力する	
howto/logging-cookbook.html#configuration-server-example	設定サーバの例	
howto/logging-cookbook.html#dealing-with-handlers-that-block	ブロックする handler を扱う	
howto/logging-cookbook.html#sending-and-receiving-logging-events-across-a-network	ネットワーク越しの logging イベントの送受信	
howto/logging-cookbook.html#adding-contextual-information-to-your-logging-output	コンテキスト情報をログ記録出力に付加する	
howto/logging-cookbook.html#using-loggeradapters-to-impart-contextual-information	LoggerAdapter を使ったコンテキスト情報の伝達	
howto/logging-cookbook.html#using-objects-other-than-dicts-to-pass-contextual-information	コンテキスト情報を渡すために dict 以外のオブジェクトを使う	
howto/logging-cookbook.html#using-filters-to-impart-contextual-information	Filter を使ったコンテキスト情報の伝達	
howto/logging-cookbook.html#logging-to-a-single-file-from-multiple-processes	複数のプロセスからの単一ファイルへのログ記録	
howto/logging-cookbook.html#using-file-rotation	ファイルをローテートする	
howto/logging-cookbook.html#use-of-alternative-formatting-styles	別の format スタイルを利用する	
howto/logging-cookbook.html#customizing-logrecord	LogRecordのカスタマイズ	
howto/logging-cookbook.html#subclassing-queuehandler-a-zeromq-example	QueueHandler を継承する - ZeroMQ を使う例	
howto/logging-cookbook.html#subclassing-queuelistener-a-zeromq-example	QueueListener のサブクラスを作る - ZeroMQ を使う例	
howto/logging-cookbook.html#an-example-dictionary-based-configuration	辞書ベースで構成する例	
howto/logging-cookbook.html#using-a-rotator-and-namer-to-customize-log-rotation-processing	rotator と namer を使ってログローテートをカスタマイズする	
howto/logging-cookbook.html#a-more-elaborate-multiprocessing-example	より手の込んだ multiprocessing の例	
howto/logging-cookbook.html#inserting-a-bom-into-messages-sent-to-a-sysloghandler	SysLogHandler に送るメッセージに BOM を挿入する	
howto/logging-cookbook.html#implementing-structured-logging	構造化ログを実装する	
howto/logging-cookbook.html#customizing-handlers-with-dictconfig	handler をdictConfig()を使ってカスタマイズする	
howto/logging-cookbook.html#using-particular-formatting-styles-throughout-your-application	固有の書式化スタイルをアプリケーション全体で使う	
howto/logging-cookbook.html#using-logrecord-factories	LogRecord ファクトリを使う	
howto/logging-cookbook.html#using-custom-message-objects	カスタムなメッセージオブジェクトを使う	
howto/logging-cookbook.html#configuring-filters-with-dictconfig	filter をdictConfig()を使ってカスタマイズする	
howto/logging-cookbook.html#customized-exception-formatting	例外の書式化をカスタマイズする	
howto/logging-cookbook.html#speaking-logging-messages	ロギングメッセージを喋る	
howto/logging-cookbook.html#buffering-logging-messages-and-outputting-them-conditionally	ロギングメッセージをバッファリングし、条件に従って出力する	
howto/logging-cookbook.html#formatting-times-using-utc-gmt-via-configuration	設定によって時刻を UTC(GMT) で書式化する	
howto/logging-cookbook.html#using-a-context-manager-for-selective-logging	ロギングの選択にコンテキストマネージャを使う	
howto/regex.html	正規表現 HOWTO	
howto/regex.html#introduction	はじめに	
howto/regex.html#simple-patterns	単純なパターン	
howto/regex.html#matching-characters	文字のマッチング	
howto/regex.html#repeating-things	繰り返し	
howto/regex.html#using-regular-expressions	正規表現を使う	
howto/regex.html#compiling-regular-expressions	正規表現をコンパイルする	
howto/regex.html#the-backslash-plague	バックスラッシュ感染症	
howto/regex.html#performing-matches	マッチの実行	
howto/regex.html#module-level-functions	モジュールレベルの関数	
howto/regex.html#compilation-flags	コンパイルフラグ	
howto/regex.html#more-pattern-power	パターンの能力をさらに	
howto/regex.html#more-metacharacters	さらなる特殊文字	
howto/regex.html#grouping	グルーピング	
howto/regex.html#non-capturing-and-named-groups	取り出さないグループと名前つきグループ	
howto/regex.html#lookahead-assertions	先読みアサーション (Lookahead Assertions)	
howto/regex.html#modifying-strings	文字列を変更する	
howto/regex.html#splitting-strings	文字列の分割	
howto/regex.html#search-and-replace	検索と置換	
howto/regex.html#common-problems	よくある問題	
howto/regex.html#use-string-methods	文字列メソッドを利用する	
howto/regex.html#match-versus-search	match() 対 search()	
howto/regex.html#greedy-versus-non-greedy	貪欲 (greedy) 対非貪欲 (non-greedy)	
howto/regex.html#using-re-verbose	re.VERBOSE の利用	
howto/regex.html#feedback	フィードバック	
howto/sockets.html	ソケットプログラミング HOWTO	
howto/sockets.html#sockets	ソケット	
howto/sockets.html#history	歴史	
howto/sockets.html#creating-a-socket	ソケットの作成	
howto/sockets.html#ipc	IPC	
howto/sockets.html#using-a-socket	ソケットの利用	
howto/sockets.html#binary-data	バイナリデータ	
howto/sockets.html#disconnecting	切断	
howto/sockets.html#when-sockets-die	ソケットが死ぬと	
howto/sockets.html#non-blocking-sockets	ノンブロッキングソケット	
howto/sorting.html	ソート HOW TO	
howto/sorting.html#sorting-basics	ソートの基本	
howto/sorting.html#key-functions	Key 関数	
howto/sorting.html#operator-module-functions	operator モジュール関数	
howto/sorting.html#ascending-and-descending	昇順と降順	
howto/sorting.html#sort-stability-and-complex-sorts	ソートの安定性と複合的なソート	
howto/sorting.html#the-old-way-using-decorate-sort-undecorate	デコレート-ソート-アンデコレートを利用した古いやり方	
howto/sorting.html#the-old-way-using-the-cmp-parameter	cmpパラメータを利用した古い方法	
howto/sorting.html#odd-and-ends	残りいくつかとまとめ	
howto/unicode.html	Unicode HOWTO	
howto/unicode.html#introduction-to-unicode	Unicode 入門	
howto/unicode.html#history-of-character-codes	文字コードの歴史	
howto/unicode.html#definitions	定義	
howto/unicode.html#encodings	エンコーディング	
howto/unicode.html#references	参考資料	
howto/unicode.html#python-s-unicode-support	Python の Unicode サポート	
howto/unicode.html#the-string-type	文字列型	
howto/unicode.html#converting-to-bytes	バイト列への変換	
howto/unicode.html#unicode-literals-in-python-source-code	Python ソースコード内の Unicode リテラル	
howto/unicode.html#unicode-properties	Unicode プロパティ	
howto/unicode.html#unicode-regular-expressions	Unicode 正規表現	
howto/unicode.html#id2	参考資料	
